Day,Hour,Minute,Datetime,Average_Receive_bps,Average_Transmit_bps
5,9,35,2023-06-10 09:35:00,251228048.0,17363920.0
5,9,40,2023-06-10 09:40:00,244275552.0,34393988.0
5,9,45,2023-06-10 09:45:00,244275552.0,34393988.0
5,9,50,2023-06-10 09:50:00,270765760.0,24748272.0
5,9,55,2023-06-10 09:55:00,270765760.0,24748272.0
5,10,0,2023-06-10 10:00:00,212319376.0,20087164.0
5,10,5,2023-06-10 10:05:00,212319376.0,20087164.0
5,10,10,2023-06-10 10:10:00,326175488.0,38193440.0
5,10,15,2023-06-10 10:15:00,326175488.0,38193440.0
5,10,20,2023-06-10 10:20:00,125068304.0,10695421.0
5,10,25,2023-06-10 10:25:00,125068304.0,10695421.0
5,10,30,2023-06-10 10:30:00,84529672.0,25384380.0
5,10,35,2023-06-10 10:35:00,84529672.0,25384380.0
5,10,40,2023-06-10 10:40:00,112944240.0,27604372.0
5,10,45,2023-06-10 10:45:00,112944240.0,27604372.0
5,10,50,2023-06-10 10:50:00,339418976.0,75466016.0
5,10,55,2023-06-10 10:55:00,339418976.0,75466016.0
5,11,0,2023-06-10 11:00:00,338884896.0,39614944.0
5,11,5,2023-06-10 11:05:00,338884896.0,39614944.0
5,11,10,2023-06-10 11:10:00,221705984.0,13686801.0
5,11,15,2023-06-10 11:15:00,221705984.0,13686801.0
5,11,20,2023-06-10 11:20:00,259767536.0,26049510.0
5,11,25,2023-06-10 11:25:00,259767536.0,26049510.0
5,11,30,2023-06-10 11:30:00,339726624.0,62052868.0
5,11,35,2023-06-10 11:35:00,339726624.0,62052868.0
5,11,40,2023-06-10 11:40:00,217071456.0,28524480.0
5,11,45,2023-06-10 11:45:00,217071456.0,28524480.0
5,11,50,2023-06-10 11:50:00,336086560.0,58249644.0
5,11,55,2023-06-10 11:55:00,336086560.0,58249644.0
5,12,0,2023-06-10 12:00:00,297304352.0,53436636.0
5,12,5,2023-06-10 12:05:00,297304352.0,53436636.0
5,12,10,2023-06-10 12:10:00,280557920.0,42241584.0
5,12,15,2023-06-10 12:15:00,280557920.0,42241584.0
5,12,20,2023-06-10 12:20:00,318238112.0,30759636.0
5,12,25,2023-06-10 12:25:00,318238112.0,30759636.0
5,12,30,2023-06-10 12:30:00,318885248.0,23897592.0
5,12,35,2023-06-10 12:35:00,318885248.0,23897592.0
5,12,40,2023-06-10 12:40:00,330530528.0,25489216.0
5,12,45,2023-06-10 12:45:00,330530528.0,25489216.0
5,12,50,2023-06-10 12:50:00,310257248.0,24495054.0
5,12,55,2023-06-10 12:55:00,310257248.0,24495054.0
5,13,0,2023-06-10 13:00:00,319343456.0,31189706.0
5,13,5,2023-06-10 13:05:00,319343456.0,31189706.0
5,13,10,2023-06-10 13:10:00,299733664.0,21420356.0
5,13,15,2023-06-10 13:15:00,299733664.0,21420356.0
5,13,20,2023-06-10 13:20:00,285767584.0,28459848.0
5,13,25,2023-06-10 13:25:00,285767584.0,28459848.0
5,13,30,2023-06-10 13:30:00,166213376.0,54052576.0
5,13,35,2023-06-10 13:35:00,166213376.0,54052576.0
5,13,40,2023-06-10 13:40:00,288831296.0,48682600.0
5,13,45,2023-06-10 13:45:00,288831296.0,48682600.0
5,13,50,2023-06-10 13:50:00,281718880.0,24943298.0
5,13,55,2023-06-10 13:55:00,281718880.0,24943298.0
5,14,0,2023-06-10 14:00:00,331071104.0,82486984.0
5,14,5,2023-06-10 14:05:00,331071104.0,82486984.0
5,14,10,2023-06-10 14:10:00,339037184.0,245286432.0
5,14,15,2023-06-10 14:15:00,339037184.0,245286432.0
5,14,20,2023-06-10 14:20:00,339523456.0,286313312.0
5,14,25,2023-06-10 14:25:00,339523456.0,286313312.0
5,14,30,2023-06-10 14:30:00,339147936.0,247796256.0
5,14,35,2023-06-10 14:35:00,339147936.0,247796256.0
5,14,40,2023-06-10 14:40:00,328699840.0,225019008.0
5,14,45,2023-06-10 14:45:00,328699840.0,225019008.0
5,14,50,2023-06-10 14:50:00,339238016.0,328214976.0
5,14,55,2023-06-10 14:55:00,339238016.0,328214976.0
5,15,0,2023-06-10 15:00:00,259361696.0,15023613.0
5,15,5,2023-06-10 15:05:00,259361696.0,15023613.0
5,15,10,2023-06-10 15:10:00,262381264.0,15949463.0
5,15,15,2023-06-10 15:15:00,262381264.0,15949463.0
5,15,20,2023-06-10 15:20:00,249846240.0,19825252.0
5,15,25,2023-06-10 15:25:00,249846240.0,19825252.0
5,15,30,2023-06-10 15:30:00,230735520.0,12767287.0
5,15,35,2023-06-10 15:35:00,230735520.0,12767287.0
5,15,40,2023-06-10 15:40:00,238676384.0,13319837.0
5,15,45,2023-06-10 15:45:00,238676384.0,13319837.0
5,15,50,2023-06-10 15:50:00,250371312.0,16045768.0
5,15,55,2023-06-10 15:55:00,250371312.0,16045768.0
5,16,0,2023-06-10 16:00:00,173373632.0,26166076.0
5,16,5,2023-06-10 16:05:00,173373632.0,26166076.0
5,16,10,2023-06-10 16:10:00,115615840.0,31503522.0
5,16,15,2023-06-10 16:15:00,115615840.0,31503522.0
5,16,20,2023-06-10 16:20:00,116600088.0,41106644.0
5,16,25,2023-06-10 16:25:00,116600088.0,41106644.0
5,16,30,2023-06-10 16:30:00,187932720.0,60182652.0
5,16,35,2023-06-10 16:35:00,187932720.0,60182652.0
5,16,40,2023-06-10 16:40:00,302166240.0,78425976.0
5,16,45,2023-06-10 16:45:00,302166240.0,78425976.0
5,16,50,2023-06-10 16:50:00,339722560.0,90670728.0
5,16,55,2023-06-10 16:55:00,339722560.0,90670728.0
5,17,0,2023-06-10 17:00:00,339633824.0,103586776.0
5,17,5,2023-06-10 17:05:00,339633824.0,103586776.0
5,17,10,2023-06-10 17:10:00,338797920.0,60046664.0
5,17,15,2023-06-10 17:15:00,338797920.0,60046664.0
5,17,20,2023-06-10 17:20:00,338783776.0,40031556.0
5,17,25,2023-06-10 17:25:00,338783776.0,40031556.0
5,17,30,2023-06-10 17:30:00,337635232.0,38364660.0
5,17,35,2023-06-10 17:35:00,337635232.0,38364660.0
5,17,40,2023-06-10 17:40:00,338635264.0,41017200.0
5,17,45,2023-06-10 17:45:00,338635264.0,41017200.0
5,17,50,2023-06-10 17:50:00,338245024.0,43225720.0
5,17,55,2023-06-10 17:55:00,338245024.0,43225720.0
5,18,0,2023-06-10 18:00:00,338756768.0,43248832.0
5,18,5,2023-06-10 18:05:00,338756768.0,43248832.0
5,18,10,2023-06-10 18:10:00,338960192.0,40330056.0
5,18,15,2023-06-10 18:15:00,338960192.0,40330056.0
5,18,20,2023-06-10 18:20:00,338199904.0,38587184.0
5,18,25,2023-06-10 18:25:00,338199904.0,38587184.0
5,18,30,2023-06-10 18:30:00,182790128.0,45811364.0
5,18,35,2023-06-10 18:35:00,182790128.0,45811364.0
5,18,40,2023-06-10 18:40:00,230688528.0,51766068.0
5,18,45,2023-06-10 18:45:00,230688528.0,51766068.0
5,18,50,2023-06-10 18:50:00,339058720.0,56827180.0
5,18,55,2023-06-10 18:55:00,339058720.0,56827180.0
5,19,0,2023-06-10 19:00:00,339267360.0,57102252.0
5,19,5,2023-06-10 19:05:00,339267360.0,57102252.0
5,19,10,2023-06-10 19:10:00,316079232.0,55484820.0
5,19,15,2023-06-10 19:15:00,316079232.0,55484820.0
5,19,20,2023-06-10 19:20:00,251690464.0,92123512.0
5,19,25,2023-06-10 19:25:00,251690464.0,92123512.0
5,19,30,2023-06-10 19:30:00,337237920.0,58980772.0
5,19,35,2023-06-10 19:35:00,337237920.0,58980772.0
5,19,40,2023-06-10 19:40:00,338213888.0,47841744.0
5,19,45,2023-06-10 19:45:00,338213888.0,47841744.0
5,19,50,2023-06-10 19:50:00,338546176.0,45578780.0
5,19,55,2023-06-10 19:55:00,338546176.0,45578780.0
5,20,0,2023-06-10 20:00:00,338305792.0,39477744.0
5,20,5,2023-06-10 20:05:00,338305792.0,39477744.0
5,20,10,2023-06-10 20:10:00,338342016.0,42078128.0
5,20,15,2023-06-10 20:15:00,338342016.0,42078128.0
5,20,20,2023-06-10 20:20:00,337734400.0,39226892.0
5,20,25,2023-06-10 20:25:00,337734400.0,39226892.0
5,20,30,2023-06-10 20:30:00,337385312.0,39845208.0
5,20,35,2023-06-10 20:35:00,337385312.0,39845208.0
5,20,40,2023-06-10 20:40:00,338928512.0,40716132.0
5,20,45,2023-06-10 20:45:00,338928512.0,40716132.0
5,20,50,2023-06-10 20:50:00,230209856.0,12693971.0
5,20,55,2023-06-10 20:55:00,230209856.0,12693971.0
5,21,0,2023-06-10 21:00:00,338699584.0,38892680.0
5,21,5,2023-06-10 21:05:00,338699584.0,38892680.0
5,21,10,2023-06-10 21:10:00,254833088.0,62540736.0
5,21,15,2023-06-10 21:15:00,254833088.0,62540736.0
5,21,20,2023-06-10 21:20:00,19128572.0,2790921.0
5,21,25,2023-06-10 21:25:00,19128572.0,2790921.0
5,21,30,2023-06-10 21:30:00,15118167.0,1447071.375
5,21,35,2023-06-10 21:35:00,15118167.0,1447071.375
5,21,40,2023-06-10 21:40:00,338893248.0,44159860.0
5,21,45,2023-06-10 21:45:00,338893248.0,44159860.0
5,21,50,2023-06-10 21:50:00,306207072.0,84384176.0
5,21,55,2023-06-10 21:55:00,306207072.0,84384176.0
5,22,0,2023-06-10 22:00:00,338975648.0,46170880.0
5,22,5,2023-06-10 22:05:00,338975648.0,46170880.0
5,22,10,2023-06-10 22:10:00,339084928.0,50978628.0
5,22,15,2023-06-10 22:15:00,339084928.0,50978628.0
5,22,20,2023-06-10 22:20:00,338683168.0,38114448.0
5,22,25,2023-06-10 22:25:00,338683168.0,38114448.0
5,22,30,2023-06-10 22:30:00,338868352.0,41868912.0
5,22,35,2023-06-10 22:35:00,338868352.0,41868912.0
5,22,40,2023-06-10 22:40:00,338198592.0,41406320.0
5,22,45,2023-06-10 22:45:00,338198592.0,41406320.0
5,22,50,2023-06-10 22:50:00,339339680.0,40335944.0
5,22,55,2023-06-10 22:55:00,339339680.0,40335944.0
5,23,0,2023-06-10 23:00:00,338505600.0,43232716.0
5,23,5,2023-06-10 23:05:00,338505600.0,43232716.0
5,23,10,2023-06-10 23:10:00,338674496.0,41756408.0
5,23,15,2023-06-10 23:15:00,338674496.0,41756408.0
5,23,20,2023-06-10 23:20:00,338670880.0,38809836.0
5,23,25,2023-06-10 23:25:00,338670880.0,38809836.0
5,23,30,2023-06-10 23:30:00,338794016.0,44791832.0
5,23,35,2023-06-10 23:35:00,338794016.0,44791832.0
5,23,40,2023-06-10 23:40:00,337839616.0,36453652.0
5,23,45,2023-06-10 23:45:00,337839616.0,36453652.0
5,23,50,2023-06-10 23:50:00,338218272.0,41235940.0
5,23,55,2023-06-10 23:55:00,338218272.0,41235940.0
0,0,0,2023-06-12 00:00:00,338159008.0,52342364.0
6,0,5,2023-06-11 00:05:00,338159008.0,52342364.0
6,0,10,2023-06-11 00:10:00,333328512.0,62002428.0
6,0,15,2023-06-11 00:15:00,333328512.0,62002428.0
6,0,20,2023-06-11 00:20:00,336590048.0,69898648.0
6,0,25,2023-06-11 00:25:00,336590048.0,69898648.0
6,0,30,2023-06-11 00:30:00,338548000.0,62379828.0
6,0,35,2023-06-11 00:35:00,338548000.0,62379828.0
6,0,40,2023-06-11 00:40:00,339269152.0,68334224.0
6,0,45,2023-06-11 00:45:00,339269152.0,68334224.0
6,0,50,2023-06-11 00:50:00,339596640.0,84468960.0
6,0,55,2023-06-11 00:55:00,339596640.0,84468960.0
6,1,0,2023-06-11 01:00:00,214501952.0,45579056.0
6,1,5,2023-06-11 01:05:00,214501952.0,45579056.0
6,1,10,2023-06-11 01:10:00,35535872.0,2737863.0
6,1,15,2023-06-11 01:15:00,35535872.0,2737863.0
6,1,20,2023-06-11 01:20:00,21303142.0,982527.875
6,1,25,2023-06-11 01:25:00,21303142.0,982527.875
6,1,30,2023-06-11 01:30:00,28148096.0,990520.6875
6,1,35,2023-06-11 01:35:00,28148096.0,990520.6875
6,1,40,2023-06-11 01:40:00,31496922.0,1048530.063
6,1,45,2023-06-11 01:45:00,31496922.0,1048530.063
6,1,50,2023-06-11 01:50:00,28967478.0,1068211.375
6,1,55,2023-06-11 01:55:00,28967478.0,1068211.375
6,2,0,2023-06-11 02:00:00,9470676.0,12609129.0
6,2,5,2023-06-11 02:05:00,9470676.0,12609129.0
6,2,10,2023-06-11 02:10:00,88878256.0,4820952.5
6,2,15,2023-06-11 02:15:00,88878256.0,4820952.5
6,2,20,2023-06-11 02:20:00,22181528.0,1340419.625
6,2,25,2023-06-11 02:25:00,22181528.0,1340419.625
6,2,30,2023-06-11 02:30:00,8331444.5,538121.5625
6,2,35,2023-06-11 02:35:00,8331444.5,538121.5625
6,2,40,2023-06-11 02:40:00,7824585.0,466198.8125
6,2,45,2023-06-11 02:45:00,7824585.0,466198.8125
6,2,50,2023-06-11 02:50:00,3384647.25,257043.0
6,2,55,2023-06-11 02:55:00,3384647.25,257043.0
6,3,0,2023-06-11 03:00:00,4069651.25,244493.7188
6,3,5,2023-06-11 03:05:00,4069651.25,244493.7188
6,3,10,2023-06-11 03:10:00,5367121.5,336088.6563
6,3,15,2023-06-11 03:15:00,5367121.5,336088.6563
6,3,20,2023-06-11 03:20:00,2059205.625,149063.0469
6,3,25,2023-06-11 03:25:00,2059205.625,149063.0469
6,3,30,2023-06-11 03:30:00,4446991.5,281793.5938
6,3,35,2023-06-11 03:35:00,4446991.5,281793.5938
6,3,40,2023-06-11 03:40:00,2429230.5,177226.5781
6,3,45,2023-06-11 03:45:00,2429230.5,177226.5781
6,3,50,2023-06-11 03:50:00,2710795.75,227008.5
6,3,55,2023-06-11 03:55:00,2710795.75,227008.5
6,4,0,2023-06-11 04:00:00,3768810.25,221170.3594
6,4,5,2023-06-11 04:05:00,3768810.25,221170.3594
6,4,10,2023-06-11 04:10:00,2776256.5,148629.5781
6,4,15,2023-06-11 04:15:00,2776256.5,148629.5781
6,4,20,2023-06-11 04:20:00,1319223.125,173259.2813
6,4,25,2023-06-11 04:25:00,1319223.125,173259.2813
6,4,30,2023-06-11 04:30:00,6594455.5,393089.5625
6,4,35,2023-06-11 04:35:00,6594455.5,393089.5625
6,4,40,2023-06-11 04:40:00,4963405.0,220113.5313
6,4,45,2023-06-11 04:45:00,4963405.0,220113.5313
6,4,50,2023-06-11 04:50:00,8801288.0,410678.0
6,4,55,2023-06-11 04:55:00,8801288.0,410678.0
6,5,0,2023-06-11 05:00:00,12260763.0,561423.25
6,5,5,2023-06-11 05:05:00,12260763.0,561423.25
6,5,10,2023-06-11 05:10:00,9026107.0,518288.2813
6,5,15,2023-06-11 05:15:00,9026107.0,518288.2813
6,5,20,2023-06-11 05:20:00,11662841.0,634516.25
6,5,25,2023-06-11 05:25:00,11662841.0,634516.25
6,5,30,2023-06-11 05:30:00,14550478.0,899358.6875
6,5,35,2023-06-11 05:35:00,14550478.0,899358.6875
6,5,40,2023-06-11 05:40:00,157647936.0,15689264.0
6,5,45,2023-06-11 05:45:00,157647936.0,15689264.0
6,5,50,2023-06-11 05:50:00,328019808.0,62889676.0
6,5,55,2023-06-11 05:55:00,328019808.0,62889676.0
6,6,0,2023-06-11 06:00:00,339721824.0,51848676.0
6,6,5,2023-06-11 06:05:00,339721824.0,51848676.0
6,6,10,2023-06-11 06:10:00,339691456.0,70472856.0
6,6,15,2023-06-11 06:15:00,339691456.0,70472856.0
6,6,20,2023-06-11 06:20:00,339686848.0,76333408.0
6,6,25,2023-06-11 06:25:00,339686848.0,76333408.0
6,6,30,2023-06-11 06:30:00,339694432.0,60491792.0
6,6,35,2023-06-11 06:35:00,339694432.0,60491792.0
6,6,40,2023-06-11 06:40:00,339673952.0,84844744.0
6,6,45,2023-06-11 06:45:00,339673952.0,84844744.0
6,6,50,2023-06-11 06:50:00,339664128.0,85879992.0
6,6,55,2023-06-11 06:55:00,339664128.0,85879992.0
6,7,0,2023-06-11 07:00:00,339668736.0,66598944.0
6,7,5,2023-06-11 07:05:00,339668736.0,66598944.0
6,7,10,2023-06-11 07:10:00,339668768.0,63635916.0
6,7,15,2023-06-11 07:15:00,339668768.0,63635916.0
6,7,20,2023-06-11 07:20:00,339650208.0,67045032.0
6,7,25,2023-06-11 07:25:00,339650208.0,67045032.0
6,7,30,2023-06-11 07:30:00,339640544.0,70761048.0
6,7,35,2023-06-11 07:35:00,339640544.0,70761048.0
6,7,40,2023-06-11 07:40:00,339625216.0,75359072.0
6,7,45,2023-06-11 07:45:00,339625216.0,75359072.0
6,7,50,2023-06-11 07:50:00,339590720.0,74259888.0
6,7,55,2023-06-11 07:55:00,339590720.0,74259888.0
6,8,0,2023-06-11 08:00:00,339578816.0,66560804.0
6,8,5,2023-06-11 08:05:00,339578816.0,66560804.0
6,8,10,2023-06-11 08:10:00,339524640.0,67136984.0
6,8,15,2023-06-11 08:15:00,339524640.0,67136984.0
6,8,20,2023-06-11 08:20:00,339424160.0,64522644.0
6,8,25,2023-06-11 08:25:00,339424160.0,64522644.0
6,8,30,2023-06-11 08:30:00,339239648.0,63171200.0
6,8,35,2023-06-11 08:35:00,339239648.0,63171200.0
6,8,40,2023-06-11 08:40:00,338952704.0,47769976.0
6,8,45,2023-06-11 08:45:00,338952704.0,47769976.0
6,8,50,2023-06-11 08:50:00,338967456.0,43889052.0
6,8,55,2023-06-11 08:55:00,338967456.0,43889052.0
6,9,0,2023-06-11 09:00:00,338646048.0,46953412.0
6,9,5,2023-06-11 09:05:00,338646048.0,46953412.0
6,9,10,2023-06-11 09:10:00,338855392.0,43403300.0
6,9,15,2023-06-11 09:15:00,338855392.0,43403300.0
6,9,20,2023-06-11 09:20:00,338751232.0,43366552.0
6,9,25,2023-06-11 09:25:00,338751232.0,43366552.0
6,9,30,2023-06-11 09:30:00,338847744.0,46149504.0
6,9,35,2023-06-11 09:35:00,338847744.0,46149504.0
6,9,40,2023-06-11 09:40:00,338679520.0,49647484.0
6,9,45,2023-06-11 09:45:00,338679520.0,49647484.0
6,9,50,2023-06-11 09:50:00,338402816.0,40600676.0
6,9,55,2023-06-11 09:55:00,338402816.0,40600676.0
6,10,0,2023-06-11 10:00:00,338371456.0,42636928.0
6,10,5,2023-06-11 10:05:00,338371456.0,42636928.0
6,10,10,2023-06-11 10:10:00,339336992.0,44004696.0
6,10,15,2023-06-11 10:15:00,339336992.0,44004696.0
6,10,20,2023-06-11 10:20:00,261079376.0,31142940.0
6,10,25,2023-06-11 10:25:00,261079376.0,31142940.0
6,10,30,2023-06-11 10:30:00,123635504.0,30954094.0
6,10,35,2023-06-11 10:35:00,123635504.0,30954094.0
6,10,40,2023-06-11 10:40:00,129733544.0,14123369.0
6,10,45,2023-06-11 10:45:00,129733544.0,14123369.0
6,10,50,2023-06-11 10:50:00,134531856.0,12045648.0
6,10,55,2023-06-11 10:55:00,134531856.0,12045648.0
6,11,0,2023-06-11 11:00:00,104117152.0,14039877.0
6,11,5,2023-06-11 11:05:00,104117152.0,14039877.0
6,11,10,2023-06-11 11:10:00,117153392.0,13799222.0
6,11,15,2023-06-11 11:15:00,117153392.0,13799222.0
6,11,20,2023-06-11 11:20:00,135210528.0,20357744.0
6,11,25,2023-06-11 11:25:00,135210528.0,20357744.0
6,11,30,2023-06-11 11:30:00,168230944.0,6922099.5
6,11,35,2023-06-11 11:35:00,168230944.0,6922099.5
6,11,40,2023-06-11 11:40:00,106869968.0,10346130.0
6,11,45,2023-06-11 11:45:00,106869968.0,10346130.0
6,11,50,2023-06-11 11:50:00,151726448.0,29054938.0
6,11,55,2023-06-11 11:55:00,151726448.0,29054938.0
6,12,0,2023-06-11 12:00:00,91423792.0,8341717.0
6,12,5,2023-06-11 12:05:00,91423792.0,8341717.0
6,12,10,2023-06-11 12:10:00,121290136.0,10158341.0
6,12,15,2023-06-11 12:15:00,121290136.0,10158341.0
6,12,20,2023-06-11 12:20:00,168888960.0,12735555.0
6,12,25,2023-06-11 12:25:00,168888960.0,12735555.0
6,12,30,2023-06-11 12:30:00,112383808.0,5430057.5
6,12,35,2023-06-11 12:35:00,112383808.0,5430057.5
6,12,40,2023-06-11 12:40:00,276314720.0,28607084.0
6,12,45,2023-06-11 12:45:00,276314720.0,28607084.0
6,12,50,2023-06-11 12:50:00,339723424.0,70407952.0
6,12,55,2023-06-11 12:55:00,339723424.0,70407952.0
6,13,0,2023-06-11 13:00:00,339317376.0,58540260.0
6,13,5,2023-06-11 13:05:00,339317376.0,58540260.0
6,13,10,2023-06-11 13:10:00,338230496.0,50591716.0
6,13,15,2023-06-11 13:15:00,338230496.0,50591716.0
6,13,20,2023-06-11 13:20:00,338097600.0,43975292.0
6,13,25,2023-06-11 13:25:00,338097600.0,43975292.0
6,13,30,2023-06-11 13:30:00,339359424.0,37103912.0
6,13,35,2023-06-11 13:35:00,339359424.0,37103912.0
6,13,40,2023-06-11 13:40:00,338608896.0,35109244.0
6,13,45,2023-06-11 13:45:00,338608896.0,35109244.0
6,13,50,2023-06-11 13:50:00,338549216.0,36551176.0
6,13,55,2023-06-11 13:55:00,338549216.0,36551176.0
6,14,0,2023-06-11 14:00:00,337602816.0,38763148.0
6,14,5,2023-06-11 14:05:00,337602816.0,38763148.0
6,14,10,2023-06-11 14:10:00,338419936.0,38984904.0
6,14,15,2023-06-11 14:15:00,338419936.0,38984904.0
6,14,20,2023-06-11 14:20:00,338430560.0,39313208.0
6,14,25,2023-06-11 14:25:00,338430560.0,39313208.0
6,14,30,2023-06-11 14:30:00,339461632.0,44995648.0
6,14,35,2023-06-11 14:35:00,339461632.0,44995648.0
6,14,40,2023-06-11 14:40:00,116570096.0,19768462.0
6,14,45,2023-06-11 14:45:00,116570096.0,19768462.0
6,14,50,2023-06-11 14:50:00,338027488.0,35670240.0
6,14,55,2023-06-11 14:55:00,338027488.0,35670240.0
6,15,0,2023-06-11 15:00:00,337751456.0,33652768.0
6,15,5,2023-06-11 15:05:00,337751456.0,33652768.0
6,15,10,2023-06-11 15:10:00,339346496.0,62636240.0
6,15,15,2023-06-11 15:15:00,339346496.0,62636240.0
6,15,20,2023-06-11 15:20:00,27595822.0,1779660.125
6,15,25,2023-06-11 15:25:00,27595822.0,1779660.125
6,15,30,2023-06-11 15:30:00,8281821.5,12790938.0
6,15,35,2023-06-11 15:35:00,8281821.5,12790938.0
6,15,40,2023-06-11 15:40:00,6219108.0,419016.8438
6,15,45,2023-06-11 15:45:00,6219108.0,419016.8438
6,15,50,2023-06-11 15:50:00,3499731.0,422807.7813
6,15,55,2023-06-11 15:55:00,3499731.0,422807.7813
6,16,0,2023-06-11 16:00:00,12897207.0,606661.4375
6,16,5,2023-06-11 16:05:00,12897207.0,606661.4375
6,16,10,2023-06-11 16:10:00,5459638.0,347117.7188
6,16,15,2023-06-11 16:15:00,5459638.0,347117.7188
6,16,20,2023-06-11 16:20:00,339667520.0,82456264.0
6,16,25,2023-06-11 16:25:00,339667520.0,82456264.0
6,16,30,2023-06-11 16:30:00,339669792.0,94600664.0
6,16,35,2023-06-11 16:35:00,339669792.0,94600664.0
6,16,40,2023-06-11 16:40:00,339670464.0,67974496.0
6,16,45,2023-06-11 16:45:00,339670464.0,67974496.0
6,16,50,2023-06-11 16:50:00,339534912.0,62485812.0
6,16,55,2023-06-11 16:55:00,339534912.0,62485812.0
6,17,0,2023-06-11 17:00:00,339015808.0,54771920.0
6,17,5,2023-06-11 17:05:00,339015808.0,54771920.0
6,17,10,2023-06-11 17:10:00,338795776.0,47795900.0
6,17,15,2023-06-11 17:15:00,338795776.0,47795900.0
6,17,20,2023-06-11 17:20:00,338825984.0,36480676.0
6,17,25,2023-06-11 17:25:00,338825984.0,36480676.0
6,17,30,2023-06-11 17:30:00,175084544.0,20809722.0
6,17,35,2023-06-11 17:35:00,175084544.0,20809722.0
6,17,40,2023-06-11 17:40:00,121739664.0,7904585.0
6,17,45,2023-06-11 17:45:00,121739664.0,7904585.0
6,17,50,2023-06-11 17:50:00,218595856.0,23593950.0
6,17,55,2023-06-11 17:55:00,218595856.0,23593950.0
6,18,0,2023-06-11 18:00:00,145945392.0,6914227.5
6,18,5,2023-06-11 18:05:00,145945392.0,6914227.5
6,18,10,2023-06-11 18:10:00,338856288.0,42643408.0
6,18,15,2023-06-11 18:15:00,338856288.0,42643408.0
6,18,20,2023-06-11 18:20:00,338581600.0,39814544.0
6,18,25,2023-06-11 18:25:00,338581600.0,39814544.0
6,18,30,2023-06-11 18:30:00,339072800.0,39053100.0
6,18,35,2023-06-11 18:35:00,339072800.0,39053100.0
6,18,40,2023-06-11 18:40:00,338952416.0,40869884.0
6,18,45,2023-06-11 18:45:00,338952416.0,40869884.0
6,18,50,2023-06-11 18:50:00,338316032.0,37683012.0
6,18,55,2023-06-11 18:55:00,338316032.0,37683012.0
6,19,0,2023-06-11 19:00:00,339006496.0,39398024.0
6,19,5,2023-06-11 19:05:00,339006496.0,39398024.0
6,19,10,2023-06-11 19:10:00,339548864.0,52500444.0
6,19,15,2023-06-11 19:15:00,339548864.0,52500444.0
6,19,20,2023-06-11 19:20:00,338570944.0,52058180.0
6,19,25,2023-06-11 19:25:00,338570944.0,52058180.0
6,19,30,2023-06-11 19:30:00,338780512.0,53848568.0
6,19,35,2023-06-11 19:35:00,338780512.0,53848568.0
6,19,40,2023-06-11 19:40:00,339048512.0,51685596.0
6,19,45,2023-06-11 19:45:00,339048512.0,51685596.0
6,19,50,2023-06-11 19:50:00,338330240.0,45615536.0
6,19,55,2023-06-11 19:55:00,338330240.0,45615536.0
6,20,0,2023-06-11 20:00:00,339294048.0,44047008.0
6,20,5,2023-06-11 20:05:00,339294048.0,44047008.0
6,20,10,2023-06-11 20:10:00,337960448.0,39980948.0
6,20,15,2023-06-11 20:15:00,337960448.0,39980948.0
6,20,20,2023-06-11 20:20:00,338925600.0,37262004.0
6,20,25,2023-06-11 20:25:00,338925600.0,37262004.0
6,20,30,2023-06-11 20:30:00,338119232.0,38950548.0
6,20,35,2023-06-11 20:35:00,338119232.0,38950548.0
6,20,40,2023-06-11 20:40:00,338183872.0,38483860.0
6,20,45,2023-06-11 20:45:00,338183872.0,38483860.0
6,20,50,2023-06-11 20:50:00,337702272.0,38843432.0
6,20,55,2023-06-11 20:55:00,337702272.0,38843432.0
6,21,0,2023-06-11 21:00:00,339057472.0,43374948.0
6,21,5,2023-06-11 21:05:00,339057472.0,43374948.0
6,21,10,2023-06-11 21:10:00,338550592.0,38619788.0
6,21,15,2023-06-11 21:15:00,338550592.0,38619788.0
6,21,20,2023-06-11 21:20:00,338052384.0,41308892.0
6,21,25,2023-06-11 21:25:00,338052384.0,41308892.0
6,21,30,2023-06-11 21:30:00,338070304.0,38528748.0
6,21,35,2023-06-11 21:35:00,338070304.0,38528748.0
6,21,40,2023-06-11 21:40:00,337857056.0,46768580.0
6,21,45,2023-06-11 21:45:00,337857056.0,46768580.0
6,21,50,2023-06-11 21:50:00,339058432.0,46051476.0
6,21,55,2023-06-11 21:55:00,339058432.0,46051476.0
6,22,0,2023-06-11 22:00:00,338128928.0,48303200.0
6,22,5,2023-06-11 22:05:00,338128928.0,48303200.0
6,22,10,2023-06-11 22:10:00,337887776.0,42729996.0
6,22,15,2023-06-11 22:15:00,337887776.0,42729996.0
6,22,20,2023-06-11 22:20:00,338746144.0,52650420.0
6,22,25,2023-06-11 22:25:00,338746144.0,52650420.0
6,22,30,2023-06-11 22:30:00,337617024.0,36561736.0
6,22,35,2023-06-11 22:35:00,337617024.0,36561736.0
6,22,40,2023-06-11 22:40:00,9996243.0,525653.1875
6,22,45,2023-06-11 22:45:00,9996243.0,525653.1875
6,22,50,2023-06-11 22:50:00,339453568.0,67500152.0
6,22,55,2023-06-11 22:55:00,339453568.0,67500152.0
6,23,0,2023-06-11 23:00:00,338895008.0,55901476.0
